Date,Open,High,Low,Close,Volume,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2010-10-05,440.0,440.0,376.5,380.3,14604,,,
2010-10-06,386.0,386.0,380.0,383.0,1484,,,
2010-10-07,385.0,386.0,380.75,384.87,863,,,
2010-10-08,384.0,384.0,377.0,378.33,1845,,,
2010-10-11,382.0,382.0,376.0,378.0,339,,,
2010-10-12,376.0,376.0,371.0,372.9,572,,,
2010-10-13,374.5,379.0,373.0,375.42,15441,,,
2010-10-14,383.0,383.0,372.0,374.0,505,,,
2010-10-15,375.0,375.0,370.0,370.0,477,,,
2010-10-18,368.0,368.0,363.0,367.0,1460,,,
2010-10-19,371.0,371.0,365.0,368.0,193,,,
2010-10-20,368.0,368.0,360.0,362.78,175,,,
2010-10-21,366.0,368.0,362.0,365.16,295,,,
2010-10-22,373.0,373.0,369.0,369.0,305,,,
2010-10-25,371.0,372.0,366.05,372.0,544,,,
2010-10-26,370.0,370.0,366.5,369.0,97,,,
2010-10-27,368.0,368.0,367.9,368.0,489,,,
2010-10-28,366.0,366.0,363.05,364.0,562,,,
2010-10-29,362.5,362.5,357.0,358.85,608,,,
2010-11-01,365.99,366.0,365.0,365.5,365,,,
2010-11-02,365.5,368.0,365.5,367.0,261,,,
2010-11-03,371.5,371.5,368.0,368.0,119,,,
2010-11-04,373.0,373.0,368.0,369.88,484,,,
2010-11-05,376.0,400.0,375.0,381.67,758,,,
2010-11-08,375.0,375.0,370.0,372.03,1002,,,
2010-11-09,375.0,375.0,370.15,374.52,109,,,
2010-11-10,377.0,377.0,372.0,376.0,1146,,,
2010-11-11,374.0,374.0,365.05,369.0,1297,,,
2010-11-12,367.0,367.0,362.0,363.81,367,,,
2010-11-15,363.0,363.0,357.0,359.95,928,,,
2010-11-16,360.0,360.0,352.0,352.0,1400,,,
2010-11-18,360.0,360.0,349.0,352.0,448,,,
2010-11-19,352.0,353.0,350.05,350.05,372,,,
2010-11-22,352.0,352.0,352.0,352.0,74,,,
2010-11-23,351.0,368.0,346.0,346.0,867,,,
2010-11-24,349.0,349.0,345.0,345.0,189,,,
2010-11-25,345.0,345.0,340.0,340.64,413,,,
2010-11-26,340.0,340.0,325.0,333.5,11476,,,
2010-11-29,333.0,333.0,326.5,328.5,191,,,
2010-11-30,330.0,339.0,329.5,339.0,153,,,
2010-12-01,340.0,342.0,335.0,342.0,458,,,
2010-12-02,350.0,350.5,345.95,345.95,180,,,
2010-12-03,360.0,360.0,343.0,343.0,139,,,
2010-12-06,347.75,348.75,344.0,345.5,291,,,
2010-12-07,340.0,343.0,340.0,343.0,97,,,
2010-12-08,344.0,344.0,340.0,340.75,77,,,
2010-12-09,340.75,340.75,335.0,335.94,171,,,
2010-12-10,330.0,335.0,325.7,332.5,269,,,
2010-12-13,333.0,339.0,332.0,333.74,413,,,
2010-12-14,340.7,340.7,335.8,337.96,92,,,
2010-12-15,342.5,342.5,337.0,340.5,776,,,
2010-12-16,340.5,341.0,336.0,340.95,174,,,
2010-12-20,340.0,340.0,333.0,334.55,463,,,
2010-12-21,339.0,339.0,332.8,335.0,130,,,
2010-12-22,340.0,340.0,335.0,336.0,130,,,
2010-12-23,339.0,339.0,335.0,336.5,58,,,
