Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-12-23,1712658,27056,63.3,962764,
2022-12-26,1184182,23212,51.02,627850,
2022-12-27,555445,9168,60.59,255195,
2022-12-28,447786,4734,94.59,306854,
2022-12-29,395919,7495,52.82,190996,
2022-12-30,208697,4448,46.92,110681,
2023-01-02,290026,6618,43.82,128973,
2023-01-03,105803,2612,40.51,61545,
2023-01-04,150854,3580,42.14,98059,
2023-01-05,123103,3677,33.48,68042,
2023-01-06,107382,3204,33.51,64843,
2023-01-09,90520,3306,27.38,44940,
2023-01-10,204129,6715,30.4,105002,
2023-01-11,748735,21208,35.3,170984,
2023-01-12,623801,18617,33.51,223188,
2023-01-13,161613,7089,22.8,65104,
2023-01-16,303052,13303,22.78,106647,
2023-01-17,162220,4215,38.49,71911,
2023-01-18,940207,9169,102.54,626659,
2023-01-19,721952,7487,96.43,486205,
2023-01-20,147589,2881,51.23,99315,
2023-01-23,423594,3310,127.97,274599,
2023-01-24,625194,2715,230.27,288171,
2023-01-25,140393,2018,69.57,115620,
2023-01-27,1019428,5933,171.82,892685,
2023-01-30,63078,3431,18.38,23084,
2023-01-31,34843,1957,17.8,16207,
2023-02-01,41357,1461,28.31,26475,
2023-02-02,16973,628,27.03,10536,
2023-02-03,94130,775,121.46,84734,
2023-02-06,282387,1738,162.48,265199,
2023-02-07,339616,2569,132.2,266827,
2023-02-08,231910,1182,196.2,212637,
2023-02-09,16939,925,18.31,8007,
2023-02-10,48092,675,71.25,41557,
2023-02-13,15398,754,20.42,8033,
2023-02-14,24676,1143,21.59,11089,
2023-02-15,56221,2462,22.84,18345,
2023-02-16,55847,1976,28.26,18825,
2023-02-17,11044,1029,10.73,3741,
2023-02-20,38136,887,42.99,32109,
2023-02-21,34628,1925,17.99,13587,
2023-02-22,28678,1123,25.54,21587,
2023-02-23,13104,994,13.18,6748,
2023-02-24,11748,1054,11.15,5365,
2023-02-27,14059,693,20.29,8973,
2023-02-28,153696,4202,36.58,96646,
2023-03-01,358984,5219,68.78,285368,
2023-03-02,15582,1224,12.73,5296,
2023-03-03,34203,1145,29.87,24200,
2023-03-06,56787,1688,33.64,43009,
2023-03-08,15629,1417,11.03,9275,
2023-03-09,20052,1141,17.57,9700,
2023-03-10,17143,983,17.44,9347,
2023-03-13,71887,2071,34.71,59475,
2023-03-14,23966,1301,18.42,10829,
2023-03-15,13237,732,18.08,7428,
2023-03-16,155442,1241,125.26,141994,
2023-03-17,250777,1682,149.09,235592,
2023-03-20,305297,3733,81.78,281958,
2023-03-21,181293,758,239.17,175321,
2023-03-22,290442,5220,55.64,232125,
2023-03-23,64849,2204,29.42,28144,
2023-03-24,90099,1479,60.92,70240,
2023-03-27,204338,1476,138.44,189128,
2023-03-28,41643,599,69.52,33437,
2023-03-29,18167,1018,17.85,11794,
2023-03-31,264196,1068,247.37,254974,
2023-04-03,121634,1772,68.64,93397,
2023-04-05,52106,1564,33.32,37750,
2023-04-06,21097,1320,15.98,11514,
2023-04-10,56638,1791,31.62,23212,
2023-04-11,8128,575,14.14,3517,
2023-04-12,164313,4361,37.68,43252,
2023-04-13,84684,2704,31.32,19594,
2023-04-17,292129,8079,36.16,55927,
2023-04-18,106884,2977,35.9,18723,
2023-04-19,235482,5952,39.56,53051,
2023-04-20,93547,2633,35.53,19528,
2023-04-21,128322,2331,55.05,42273,
2023-04-24,47985,1421,33.77,15744,
2023-04-25,10982,412,26.66,5588,
2023-04-26,17374,617,28.16,8376,
2023-04-27,211493,4788,44.17,50182,
2023-04-28,181958,3105,58.6,92961,
2023-05-02,41586,1374,30.27,16459,
2023-05-03,58912,1585,37.17,12473,
2023-05-04,37690,976,38.62,10868,
2023-05-05,17308,640,27.04,6390,
2023-05-08,62943,1764,35.68,22674,
2023-05-09,38196,1529,24.98,23667,
2023-05-10,133735,1192,112.19,99988,
2023-05-11,65957,2648,24.91,27778,
2023-05-12,93333,2211,42.21,18815,
2023-05-15,69935,1353,51.69,30511,
2023-05-16,69323,2371,29.24,36590,
2023-05-17,2243919,43396,51.71,359663,
2023-05-18,646134,16773,38.52,121030,
2023-05-19,364508,6171,59.07,102387,
2023-05-22,1552643,21934,70.79,217137,
2023-05-23,196468,4917,39.96,97961,
2023-05-24,53750,2580,20.83,20454,
2023-05-25,323297,6760,47.83,137121,
2023-05-26,195080,3781,51.59,59171,
2023-05-29,573558,6549,87.58,112683,
2023-05-30,696352,6281,110.87,85839,
2023-05-31,1118291,10932,102.3,114701,
2023-06-01,800350,7179,111.48,50883,
2023-06-02,1659628,17050,97.34,172901,
2023-06-05,1051064,8467,124.14,69054,
2023-06-06,1665918,11125,149.75,136516,
2023-06-07,514174,4053,126.86,162517,
2023-06-08,615832,6004,102.57,167261,
2023-06-09,306405,2766,110.78,102080,
2023-06-12,611615,5391,113.45,101004,
2023-06-13,696910,6172,112.91,121260,
2023-06-14,400199,3693,108.37,92569,
2023-06-15,606105,3830,158.25,77495,
2023-06-16,347661,2297,151.35,60047,
2023-06-19,210676,1640,128.46,84760,
2023-06-20,166739,1735,96.1,67627,
2023-06-21,127751,1066,119.84,66217,
2023-06-22,1497577,21998,68.08,269807,
2023-06-23,278226,2497,111.42,81868,
2023-06-26,119775,4101,29.21,48788,
2023-06-27,351428,3037,115.72,205246,
2023-06-28,869972,11811,73.66,237065,
2023-06-30,972230,14333,67.83,72513,
2023-07-03,10566721,53784,196.47,706832,
2023-07-04,545453,4703,115.98,116238,
2023-07-05,104403,1643,63.54,43624,
2023-07-06,373826,3703,100.95,62873,
2023-07-07,68365,957,71.44,45915,
2023-07-10,61367,830,73.94,37973,
2023-07-11,546554,5885,92.87,175423,
2023-07-12,171105,1645,104.02,26788,
2023-07-13,235987,3380,69.82,67399,
2023-07-14,1525794,17649,86.45,312994,
2023-07-17,509959,3764,135.48,64410,
2023-07-18,73766,1111,66.4,19722,
2023-07-19,82071,870,94.33,28723,
2023-07-20,133723,1598,83.68,54340,
2023-07-21,1702594,20360,83.62,60393,
2023-07-24,2692090,17258,155.99,592929,
2023-07-25,2348683,20966,112.02,330849,
2023-07-26,1073772,11995,89.52,121906,
2023-07-27,141442,3491,40.52,41622,
2023-07-28,83008,2148,38.64,35935,
2023-07-31,77545,2031,38.18,36086,
2023-08-01,92348,1771,52.14,48268,
2023-08-02,52453,1331,39.41,36782,
2023-08-03,29820,1997,14.93,12137
2023-08-04,442786,9584,46.2,204554
2023-08-07,48499,1530,31.7,22109
2023-08-08,47866,2641,18.12,25366
2023-08-09,33501,878,38.16,15951
2023-08-10,59568,1628,36.59,28449
2023-08-11,66381,2161,30.72,27814
2023-08-14,41978,1397,30.05,17650
2023-08-16,68468,976,70.15,23573
2023-08-17,105752,768,137.7,10662
2023-08-18,66995,863,77.63,19260
2023-08-21,25570,618,41.38,10744
2023-08-22,50568,1344,37.62,20212
2023-08-23,567536,3237,175.33,350194
2023-08-24,245791,1846,133.15,227519
2023-08-25,175931,2321,75.8,127361
2023-08-28,45655,1647,27.72,22206
2023-08-29,67235,1117,60.19,46249
