Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,197,74,2.66,132
2019-10-01,1357,217,6.25,895
2019-10-02,1357,217,6.25,895
2019-10-03,579,94,6.16,313
2019-10-04,249,64,3.89,165
2019-10-07,280,108,2.59,122
2019-10-08,280,108,2.59,122
2019-10-09,734,119,6.17,427
2019-10-10,226,74,3.05,133
2019-10-11,343,63,5.44,231
2019-10-14,193,70,2.76,107
2019-10-15,374,102,3.67,194
2019-10-16,334,58,5.76,175
2019-10-17,348,68,5.12,189
2019-10-18,154,46,3.35,104
2019-10-21,154,46,3.35,104
2019-10-22,500,100,5.0,309
2019-10-23,177,48,3.69,108
2019-10-24,461,54,8.54,294
2019-10-25,2143,479,4.47,1350
2019-10-29,475,131,3.63,306
2019-10-30,224,67,3.34,144
2019-10-31,296,54,5.48,130
2019-11-01,386,87,4.44,267
2019-11-04,264,90,2.93,182
2019-11-05,231,89,2.6,148
2019-11-06,1129,122,9.25,377
2019-11-07,215,64,3.36,69
2019-11-08,575,94,6.12,455
2019-11-11,106,54,1.96,89
2019-11-12,106,54,1.96,89
2019-11-13,319,76,4.2,159
2019-11-14,153,42,3.64,93
2019-11-15,135,54,2.5,83
2019-11-18,185,48,3.85,108
2019-11-19,148,47,3.15,74
2019-11-20,155,64,2.42,85
2019-11-21,64,30,2.13,36
2019-11-22,123,55,2.24,80
2019-11-25,244,95,2.57,141
2019-11-26,917,287,3.2,453
2019-11-27,45,32,1.41,27
2019-11-28,248,66,3.76,176
2019-11-29,155,54,2.87,98
2019-12-02,104,60,1.73,66
2019-12-03,306,72,4.25,150
2019-12-04,519,93,5.58,239
2019-12-05,169,59,2.86,77
2019-12-06,308,74,4.16,189
2019-12-09,488,196,2.49,309
2019-12-10,126,42,3.0,98
2019-12-11,329,51,6.45,166
2019-12-12,55,33,1.67,37
2019-12-13,219,33,6.64,176
2019-12-16,88,35,2.51,51
2019-12-17,201,39,5.15,114
2019-12-18,129,44,2.93,89
2019-12-19,144,54,2.67,84
2019-12-20,59,36,1.64,30
2019-12-23,279,88,3.17,169
2019-12-24,244,117,2.09,184
2019-12-25,244,117,2.09,184
2019-12-26,348,103,3.38,200
2019-12-27,292,75,3.89,172
2019-12-30,280,102,2.75,165
2019-12-31,240,77,3.12,159
2020-01-01,346,121,2.86,169
2020-01-02,752,180,4.18,442
2020-01-03,797,184,4.33,656
2020-01-06,4615,700,6.59,3272
2020-01-07,1985,258,7.69,1052
2020-01-08,2360,353,6.69,1427
2020-01-09,1328,242,5.49,1051
2020-01-10,3343,244,13.7,2452
2020-01-13,995,119,8.36,582
2020-01-14,572,128,4.47,360
2020-01-15,295,69,4.28,217
2020-01-16,258,64,4.03,180
2020-01-17,478,106,4.51,355
2020-01-20,303,99,3.06,168
2020-01-21,443,105,4.22,269
2020-01-22,261,64,4.08,159
2020-01-23,193,68,2.84,108
2020-01-24,222,54,4.11,182
2020-01-27,897,204,4.4,672
2020-01-28,233,81,2.88,150
2020-01-29,176,72,2.44,75
2020-01-30,1144,103,11.11,593
2020-01-31,700,93,7.53,388
2020-02-03,490,86,5.7,279
2020-02-04,147,54,2.72,95
2020-02-05,387,131,2.95,302
2020-02-06,239,64,3.73,177
2020-02-07,486,80,6.08,372
2020-02-10,390,120,3.25,219
2020-02-11,461,114,4.04,281
2020-02-12,135,49,2.76,99
2020-02-13,164,59,2.78,87
2020-02-14,227,68,3.34,155
2020-02-17,370,89,4.16,219
2020-02-18,558,73,7.64,382
2020-02-19,355,82,4.33,284
2020-02-20,673,111,6.06,367
2020-02-21,673,111,6.06,367
2020-02-24,1665,344,4.84,1063
2020-02-25,1346,242,5.56,838
2020-02-26,1400,231,6.06,776
2020-02-27,1447,151,9.58,1143
2020-02-28,1462,254,5.76,918
2020-03-02,1230,300,4.1,683
2020-03-03,708,98,7.22,514
2020-03-04,940,228,4.12,653
2020-03-05,481,94,5.12,348
2020-03-06,5922,896,6.61,3837
2020-03-09,6190,1094,5.66,3946
2020-03-10,6190,1094,5.66,3946
2020-03-11,2538,316,8.03,1921
2020-03-12,1960,280,7.0,1105
2020-03-13,2420,355,6.82,1560
2020-03-16,1227,277,4.43,688
2020-03-17,1215,269,4.52,697
2020-03-18,1376,274,5.02,611
2020-03-19,2343,385,6.09,1659
2020-03-20,1210,143,8.46,866
2020-03-23,816,251,3.25,632
2020-03-24,1242,188,6.61,847
2020-03-25,939,193,4.87,669
2020-03-26,402,136,2.96,239
2020-03-27,1369,218,6.28,1048
2020-03-30,1347,338,3.99,794
2020-03-31,694,169,4.11,481
2020-04-01,533,129,4.13,369
2020-04-02,533,129,4.13,369
2020-04-03,919,188,4.89,558
2020-04-06,919,188,4.89,558
2020-04-07,2899,591,4.91,1544
2020-04-08,701,206,3.4,406
2020-04-09,807,242,3.33,549
2020-04-10,807,242,3.33,549
2020-04-15,3700,1193,3.1,1973
2020-04-16,6476,1588,4.08,4148
2020-04-17,2964,784,3.78,1506
2020-04-20,3106,773,4.02,1995
2020-04-21,3716,858,4.33,2233
2020-04-22,2545,564,4.51,1548
2020-04-23,2729,358,7.62,2067
2020-04-24,2117,393,5.39,1515
2020-04-27,2299,537,4.28,1585
2020-04-28,1574,392,4.02,951
2020-04-29,957,310,3.09,603
2020-04-30,2301,478,4.81,1514
2020-05-01,2301,478,4.81,1514
2020-05-04,1701,469,3.63,1129
2020-05-05,3440,715,4.81,2420
2020-05-06,2338,401,5.83,1726
2020-05-07,2043,363,5.63,1467
2020-05-08,975,289,3.37,595
2020-05-11,2986,427,6.99,2099
2020-05-12,7254,421,17.23,6517
2020-05-13,725,223,3.25,478
2020-05-14,1100,207,5.31,653
2020-05-15,2005,296,6.77,988
2020-05-18,2770,457,6.06,1863
2020-05-19,1367,266,5.14,845
2020-05-20,581,148,3.93,322
2020-05-21,937,230,4.07,502
2020-05-22,1429,245,5.83,638
2020-05-25,1429,245,5.83,638
2020-05-26,1130,248,4.56,766
2020-05-27,2459,572,4.3,1695
2020-05-28,1736,254,6.83,1207
2020-05-29,1168,170,6.87,770
2020-06-01,1074,197,5.45,707
2020-06-02,657,153,4.29,413
2020-06-03,1316,227,5.8,668
2020-06-04,1577,199,7.92,1295
2020-06-05,587,151,3.89,342
2020-06-08,1152,213,5.41,735
2020-06-09,536,113,4.74,299
2020-06-10,464,161,2.88,270
2020-06-11,1220,256,4.77,786
2020-06-12,1040,226,4.6,437
2020-06-15,1217,271,4.49,772
2020-06-16,1652,222,7.44,1270
2020-06-17,362,148,2.45,174
2020-06-18,1193,188,6.35,854
2020-06-19,819,122,6.71,636
2020-06-22,1114,251,4.44,591
2020-06-23,1132,184,6.15,746
2020-06-24,927,190,4.88,675
2020-06-25,745,162,4.6,545
2020-06-26,509,157,3.24,344
2020-06-29,1509,314,4.81,1104
2020-06-30,1494,241,6.2,1052
2020-07-01,910,206,4.42,630
2020-07-02,2339,336,6.96,1738
2020-07-03,2402,229,10.49,1445
2020-07-06,1255,256,4.9,698
2020-07-07,2299,193,11.91,1399
2020-07-08,1493,244,6.12,1104
2020-07-09,1193,231,5.16,907
2020-07-10,1311,251,5.22,886
2020-07-13,1316,223,5.9,803
2020-07-14,1015,139,7.3,559
2020-07-15,802,166,4.83,471
2020-07-16,642,153,4.2,382
