Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-11-21,993926,1987,500.21,645633,
2022-11-22,902732,5514,163.72,399772,
2022-11-23,1236381,4187,295.29,393151,
2022-11-24,200851,1827,109.93,123410,
2022-11-25,1302713,3881,335.66,397987,
2022-11-28,1369024,3919,349.33,497672,
2022-11-29,866789,4315,200.88,304106,
2022-11-30,236733,2116,111.88,111883,
2022-12-01,257428,2830,90.96,135643,
2022-12-02,186082,1848,100.69,52798,
2022-12-05,81003,1197,67.67,45214,
2022-12-06,58730,737,79.69,34444,
2022-12-07,48530,782,62.06,25586,
2022-12-08,70330,894,78.67,14326,
2022-12-09,73561,739,99.54,36021,
2022-12-12,263008,2698,97.48,101770,
2022-12-13,67109,857,78.31,39204,
2022-12-14,48781,646,75.51,19195,
2022-12-15,131513,1769,74.34,46757,
2022-12-16,700882,1279,547.99,223653,
2022-12-19,166477,971,171.45,26997,
2022-12-20,147354,701,210.21,36708,
2022-12-21,176089,1450,121.44,75199,
2022-12-22,135368,1252,108.12,58500,
2022-12-23,121706,1353,89.95,53366,
2022-12-26,131364,802,163.8,59345,
2022-12-27,161175,1363,118.25,74344,
2022-12-28,125045,1309,95.53,36791,
2022-12-29,70815,729,97.14,27701,
2022-12-30,51842,615,84.3,25853,
2023-01-02,43687,515,84.83,17313,
2023-01-03,50739,407,124.67,19744,
2023-01-04,56621,450,125.82,26379,
2023-01-05,67595,442,152.93,35412,
2023-01-06,42243,387,109.16,15107,
2023-01-09,58144,577,100.77,23687,
2023-01-10,65486,712,91.97,31462,
2023-01-11,62756,532,117.96,29263,
2023-01-12,1803518,6469,278.79,519070,
2023-01-13,106559,1399,76.17,53545,
2023-01-16,621951,3345,185.93,246104,
2023-01-17,155214,1701,91.25,59076,
2023-01-18,133687,1300,102.84,54193,
2023-01-19,55998,814,68.79,23535,
2023-01-20,1199160,5334,224.81,316925,
2023-01-23,908702,2687,338.18,446210,
2023-01-24,172407,1810,95.25,65424,
2023-01-25,260356,1599,162.82,191400,
2023-01-27,301901,2829,106.72,128470,
2023-01-30,322607,2038,158.3,116016,
2023-01-31,120725,1449,83.32,57810,
2023-02-01,184539,1273,144.96,148147,
2023-02-02,209979,1423,147.56,143309,
2023-02-03,348558,2681,130.01,107871,
2023-02-06,271241,2544,106.62,83125,
2023-02-07,87622,2395,36.59,44866,
2023-02-08,42003,1504,27.93,13866,
2023-02-09,238727,3659,65.24,68847,
2023-02-10,57872,1611,35.92,27978,
2023-02-13,110023,1520,72.38,47447,
