Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-01-18,1500,3,500.0,1500,
2023-01-19,4800,11,436.36,4800,
2023-01-20,9115,11,828.64,9115,
2023-01-23,510,4,127.5,510,
2023-01-24,25654,242,106.01,19216,
2023-01-25,13548,99,136.85,11925,
2023-01-27,12832,314,40.87,9277,
2023-01-30,154,19,8.11,127,
2023-01-31,1673,18,92.94,1673,
2023-02-01,7548,192,39.31,5666,
2023-02-02,685,11,62.27,685,
2023-02-03,32239,387,83.3,21922,
2023-02-06,6124,199,30.77,3634,
2023-02-07,137,4,34.25,137,
2023-02-08,16720,421,39.71,6968,
2023-02-09,2530,92,27.5,1827,
2023-02-10,1292,12,107.67,1043,
2023-02-13,1536,15,102.4,1536,
2023-02-14,12913,180,71.74,9725,
2023-02-15,10263,150,68.42,5866,
2023-02-16,9539,260,36.69,6923,
2023-02-17,8147,453,17.98,2835,
2023-02-20,2620,106,24.72,1879,
2023-02-21,2297,54,42.54,2208,
2023-02-22,5250,240,21.88,3263,
2023-02-23,1399,185,7.56,591,
2023-02-24,614,39,15.74,445,
2023-02-27,1656,80,20.7,865,
2023-02-28,2281,124,18.4,1738,
2023-03-01,417,23,18.13,164,
2023-03-02,3102,111,27.95,2312,
2023-03-03,2723,162,16.81,2407,
2023-03-06,6509,107,60.83,4045,
2023-03-08,2380,99,24.04,1963,
2023-03-09,2310,142,16.27,1573,
2023-03-10,4140,297,13.94,3139,
2023-03-13,4925,124,39.72,3469,
2023-03-14,2142,102,21.0,1558,
2023-03-15,4054,249,16.28,2911,
2023-03-16,630,28,22.5,577,
2023-03-17,842,28,30.07,793,
2023-03-20,94,21,4.48,54,
2023-03-21,119,25,4.76,78,
2023-03-22,1184,82,14.44,1047,
2023-03-23,5879,122,48.19,5462,
2023-03-24,334,54,6.19,237,
2023-03-27,179,16,11.19,157,
2023-03-28,615,30,20.5,593,
2023-03-29,1240,27,45.93,1169,
2023-03-31,29,14,2.07,18,
2023-04-03,1699,64,26.55,1394,
2023-04-05,1100,46,23.91,1035,
2023-04-06,3079,67,45.96,2861,
2023-04-10,2168,189,11.47,1635,
2023-04-11,596,55,10.84,464,
2023-04-12,2559,131,19.53,2178,
2023-04-13,15289,618,24.74,5589,
2023-04-17,17210,480,35.85,1986,
2023-04-18,18053,930,19.41,2507,
2023-04-19,22813,1401,16.28,3465,
2023-04-20,10913,407,26.81,1777,
2023-04-21,8911,163,54.67,784,
2023-04-24,9817,348,28.21,585,
2023-04-25,14444,367,39.36,6267,
2023-04-26,10352,219,47.27,1482,
2023-04-27,8394,198,42.39,340,
2023-04-28,8313,163,51.0,680,
2023-05-02,8827,215,41.06,417,
2023-05-03,7767,158,49.16,380,
2023-05-04,14677,272,53.96,5235,
2023-05-05,13063,301,43.4,3831,
2023-05-08,9709,306,31.73,1243,
2023-05-09,16869,424,39.79,6022,
2023-05-10,18541,667,27.8,5963,
2023-05-11,10500,254,41.34,2114,
2023-05-12,9109,176,51.76,1054,
2023-05-15,10912,82,133.07,3303,
2023-05-16,9350,161,58.07,1209,
2023-05-17,15195,332,45.77,2202,
2023-05-18,22341,711,31.42,9777,
2023-05-19,10225,238,42.96,1355,
2023-05-22,10139,193,52.53,2545,
2023-05-23,11,2,5.5,11,
2023-05-24,613,8,76.62,613,
2023-05-25,1167,21,55.57,1167,
2023-05-26,126,4,31.5,126,
2023-05-30,460,6,76.67,460,
2023-05-31,31675,23,1377.17,31675,
2023-06-01,539,6,89.83,539,
2023-06-02,11321,20,566.05,11321,
2023-06-05,1168,13,89.85,1168,
2023-06-06,536,6,89.33,536,
2023-06-07,40,1,40.0,40,
2023-06-09,3006,11,273.27,3006,
2023-06-12,825,12,68.75,825,
2023-06-13,138,3,46.0,138,
2023-06-14,1046,3,348.67,1046,
2023-06-15,940,13,72.31,940,
2023-06-16,380,10,38.0,380,
2023-06-19,1004,5,200.8,1004,
2023-06-20,22212,16,1388.25,22212,
2023-06-21,2268,14,162.0,2268,
2023-06-22,37910,20,1895.5,37910,
2023-06-26,3096,11,281.45,3096,
2023-06-27,458,4,114.5,458,
2023-06-28,820,6,136.67,820,
2023-06-30,322,7,46.0,322,
2023-07-03,434,5,86.8,434,
2023-07-04,200,1,200.0,200,
2023-07-05,982,6,163.67,982,
2023-07-06,517,8,64.62,517,
2023-07-07,127,4,31.75,127,
2023-07-10,555,6,92.5,555,
2023-07-11,409,6,68.17,409,
2023-07-13,729,34,21.44,729,
2023-07-14,26,20,1.3,26,
2023-07-17,324,10,32.4,324,
2023-07-19,7,2,3.5,7,
2023-07-20,28,3,9.33,28,
2023-07-21,637,10,63.7,637,
2023-07-24,1000,2,500.0,1000,
2023-07-25,556,13,42.77,556,
2023-07-26,741,11,67.36,741,
2023-07-27,132,7,18.86,132,
2023-08-01,106,3,35.33,106,
2023-08-02,809,12,67.42,809,
2023-08-03,101,3,33.67,101
2023-08-04,1554,18,86.33,1554
