Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-05-24,9400,287,32.75,9400,
2022-05-25,11112,169,65.75,11112,
2022-05-26,536,37,14.49,536,
2022-05-27,79697,1373,58.05,79697,
2022-05-30,23262,890,26.14,23262,
2022-05-31,17234,483,35.68,17234,
2022-06-01,10738,307,34.98,10738,
2022-06-02,15670,359,43.65,15670,
2022-06-03,15561,532,29.25,15561,
2022-06-06,26487,474,55.88,26487,
2022-06-07,26197,2348,11.16,13093,
2022-06-08,21984,2319,9.48,14653,
2022-06-09,22900,1614,14.19,17349,
2022-06-10,125893,6051,20.81,70273,
2022-06-13,66934,5514,12.14,40904,
2022-06-14,39832,4075,9.77,26276,
2022-06-15,46090,4180,11.03,28637,
2022-06-16,37466,2707,13.84,28050,
2022-06-17,31306,3629,8.63,20651,
2022-06-20,87161,5342,16.32,67278,
2022-06-21,36546,3390,10.78,24450,
2022-06-22,21432,1910,11.22,15888,
2022-06-23,29774,4261,6.99,20750,
2022-06-24,47369,4631,10.23,33284,
2022-06-27,40876,5942,6.88,27158,
2022-06-28,22544,2997,7.52,16561,
2022-06-29,23043,3352,6.87,17027,
2022-06-30,38563,6457,5.97,26174,
2022-07-01,32400,3102,10.44,14161,
2022-07-04,11738,1434,8.19,8166,
2022-07-05,60297,4853,12.42,43965,
2022-07-06,21633,1874,11.54,15816,
2022-07-07,38617,2849,13.55,26309,
2022-07-08,14279,2001,7.14,7814,
2022-07-11,24476,2413,10.14,14411,
2022-07-12,15424,1742,8.85,10499,
2022-07-13,78514,5426,14.47,55762,
2022-07-14,28740,2922,9.84,18280,
2022-07-15,30834,3999,7.71,19088,
2022-07-18,43780,4120,10.63,22999,
2022-07-19,92577,12444,7.44,50799,
2022-07-20,32594,3198,10.19,15038,
2022-07-21,42387,4968,8.53,23594,
2022-07-22,85002,7491,11.35,48252,
2022-07-25,70506,6813,10.35,46361,
2022-07-26,52910,5813,9.1,18984,
2022-07-27,15675,2477,6.33,10868,
2022-07-28,33932,3733,9.09,23250,
2022-07-29,65650,4937,13.3,54095,
2022-08-01,105282,7650,13.76,68053,
2022-08-02,61589,5556,11.09,43277,
2022-08-03,58538,5334,10.97,30896,
2022-08-04,78953,6523,12.1,34495,
2022-08-05,50805,7141,7.11,30007,
2022-08-10,21746,3208,6.78,13555,
2022-08-11,15737,2227,7.07,9354,
2022-08-12,21619,1776,12.17,16221,
2022-08-16,43341,4736,9.15,31846,
2022-08-17,32323,3938,8.21,19708,
2022-08-18,27350,4297,6.36,14715,
2022-08-19,21382,3105,6.89,12331,
2022-08-22,107946,12395,8.71,62885,
2022-08-23,117072,10796,10.84,67168,
2022-08-24,39232,5166,7.59,20339,
2022-08-25,34039,3271,10.41,22400,
2022-08-26,33943,7896,4.3,18788,
2022-08-29,64112,6167,10.4,42765,
2022-08-30,59889,6139,9.76,35405,
2022-09-01,49787,5744,8.67,30174,
2022-09-02,28039,3580,7.83,17100,
2022-09-05,56052,5661,9.9,35079,
2022-09-06,20785,2562,8.11,12596,
2022-09-07,71593,6430,11.13,38828,
2022-09-08,45549,5573,8.17,34258,
2022-09-09,21097,2302,9.16,13632,
2022-09-12,16770,1212,13.84,13487,
2022-09-13,55480,6900,8.04,36950,
2022-09-14,34215,3319,10.31,21123,
2022-09-15,52148,4631,11.26,31548,
2022-09-16,68067,6315,10.78,46077,
2022-09-19,32626,3890,8.39,18190,
2022-09-20,28717,3873,7.41,18314,
2022-09-21,30260,2193,13.8,18846,
2022-09-22,21124,1951,10.83,13098,
2022-09-23,13093,1315,9.96,9199,
2022-09-26,40965,8131,5.04,26363,
2022-09-27,35485,5106,6.95,23188,
2022-09-28,23862,3980,6.0,16046,
2022-09-29,34817,3904,8.92,24845,
2022-09-30,20215,2517,8.03,12853,
2022-10-03,21316,2822,7.55,12637,
2022-10-04,27646,2719,10.17,21072,
2022-10-06,18855,1673,11.27,14763,
2022-10-07,8918,807,11.05,6291,
2022-10-10,37597,3884,9.68,20446,
2022-10-11,22192,2554,8.69,16161,
2022-10-12,26912,6643,4.05,16841,
2022-10-13,33681,5026,6.7,19972,
2022-10-14,23134,4775,4.84,13557,
2022-10-17,59597,8448,7.05,29470,
2022-10-18,52469,11406,4.6,30983,
2022-10-19,44349,8839,5.02,26656,
2022-10-20,188285,12927,14.57,127215,
2022-10-21,20443,3354,6.1,13204,
2022-10-24,9260,824,11.24,7371,
2022-10-25,25571,3396,7.53,14118,
2022-10-27,43556,4371,9.96,29362,
2022-10-28,142315,10052,14.16,68564,
2022-10-31,184243,11665,15.79,103123,
2022-11-01,104852,8751,11.98,69441,
2022-11-02,148044,7596,19.49,113815,
2022-11-03,46159,4792,9.63,26473,
2022-11-04,37411,4351,8.6,20045,
2022-11-07,25503,2541,10.04,14618,
2022-11-09,49810,8806,5.66,27211,
2022-11-10,26420,6187,4.27,13024,
2022-11-11,35309,7555,4.67,19873,
2022-11-14,86689,5884,14.73,61751,
2022-11-15,86689,5884,14.73,61751,
2022-11-16,19144,4867,3.93,12299,
2022-11-17,33432,2387,14.01,19371,
2022-11-18,26812,6015,4.46,14754,
2022-11-21,16346,2841,5.75,9824,
2022-11-22,24075,5264,4.57,13852,
2022-11-23,16123,3851,4.19,8339,
2022-11-24,15028,3826,3.93,6747,
2022-11-25,14431,2486,5.8,6884,
2022-11-28,28609,3789,7.55,16632,
2022-11-29,20097,6072,3.31,9706,
2022-11-30,21524,4696,4.58,10666,
2022-12-01,46464,6556,7.09,29872,
2022-12-02,30940,3671,8.43,19852,
2022-12-05,70373,8872,7.93,51110,
2022-12-06,39603,10462,3.79,20191,
2022-12-07,19562,4947,3.95,11238,
2022-12-08,12673,3308,3.83,7081,
2022-12-09,16311,2480,6.58,10340,
2022-12-12,23018,5181,4.44,9699,
2022-12-13,17727,2801,6.33,9848,
2022-12-14,22194,2518,8.81,13926,
2022-12-15,13896,2637,5.27,8378,
2022-12-16,15346,1932,7.94,10112,
2022-12-19,21095,7291,2.89,11822,
2022-12-20,21116,2964,7.12,12670,
2022-12-21,31250,2684,11.64,22481,
2022-12-22,30743,7629,4.03,15861,
2022-12-23,39913,6057,6.59,22580,
2022-12-26,19303,3590,5.38,11514,
2022-12-27,8131,1184,6.87,5798,
2022-12-28,16508,1602,10.3,11639,
2022-12-29,35093,3490,10.06,22733,
2022-12-30,69132,5069,13.64,37709,
2023-01-02,38618,3962,9.75,16413,
2023-01-03,56698,3748,15.13,35027,
2023-01-04,39327,5395,7.29,19930,
2023-01-05,48040,3099,15.5,33573,
2023-01-06,92834,4267,21.76,46186,
2023-01-09,92913,3970,23.4,55626,
2023-01-10,38621,3224,11.98,22367,
2023-01-11,32379,2527,12.81,19249,
2023-01-12,25502,2663,9.58,13850,
2023-01-13,26598,2858,9.31,16392,
2023-01-16,22683,1989,11.4,15001,
2023-01-17,23377,1989,11.75,14768,
2023-01-18,26348,2269,11.61,15695,
2023-01-19,45032,4207,10.7,25099,
2023-01-20,47565,4736,10.04,26663,
2023-01-23,24611,2102,11.71,14009,
2023-01-24,65086,4707,13.83,27376,
2023-01-25,44338,3383,13.11,25447,
2023-01-27,93097,10567,8.81,56262,
2023-01-30,50969,6592,7.73,25629,
2023-01-31,146227,9450,15.47,66399,
2023-02-01,86876,9158,9.49,50755,
2023-02-02,33909,3576,9.48,14572,
2023-02-03,42292,3294,12.84,27465,
2023-02-06,21332,2547,8.38,12669,
2023-02-07,74607,4316,17.29,49089,
2023-02-08,87950,4469,19.68,58545,
2023-02-09,49966,4211,11.87,29076,
2023-02-10,43402,2559,16.96,26265,
2023-02-13,28396,3390,8.38,17705,
2023-02-14,37847,3869,9.78,15316,
2023-02-15,21222,1909,11.12,11574,
2023-02-16,30527,4674,6.53,15452,
2023-02-17,41511,6233,6.66,20297,
2023-02-20,46828,4120,11.37,32464,
2023-02-21,19891,2094,9.5,12160,
2023-02-22,67623,9986,6.77,29173,
2023-02-23,90479,8457,10.7,53463,
2023-02-24,34997,4613,7.59,18049,
2023-02-27,35472,6146,5.77,17165,
2023-02-28,50330,9523,5.29,27982,
2023-03-01,32614,2069,15.76,26085,
2023-03-02,12740,1525,8.35,8755,
2023-03-03,15096,2121,7.12,7900,
2023-03-06,22366,2691,8.31,14340,
2023-03-08,81428,8123,10.02,47220,
2023-03-09,52577,3707,14.18,40224,
2023-03-10,23209,1951,11.9,16438,
2023-03-13,28335,2132,13.29,17963,
2023-03-14,39623,3612,10.97,27608,
2023-03-15,34409,6848,5.02,18013,
2023-03-16,65975,4888,13.5,43412,
2023-03-17,67994,5356,12.69,42276,
2023-03-20,45729,5378,8.5,29657,
2023-03-21,64242,7141,9.0,42670,
2023-03-22,25161,1738,14.48,16316,
2023-03-23,26727,1992,13.42,19522,
2023-03-24,39206,2064,19.0,33771,
2023-03-27,48553,7157,6.78,35825,
2023-03-28,54206,4755,11.4,37995,
